date,stock_id,link,source,title,sentiment_score
2021-04-19 07:00:00,50,https://ctee.com.tw/news/stock/447020.html,工商時報,0050、0056、台積電小資族鍾愛 - 工商時報,0.0
2021-04-19 07:00:00,50,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E6%97%8F%E7%BE%A4-0050-0056-%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E5%B0%8F%E8%B3%87%E6%97%8F%E9%8D%BE%E6%84%9B-233305176.html,Yahoo奇摩股市,《熱門族群》0050、0056、台積電 小資族鍾愛 - Yahoo奇摩股市,0.0
2021-04-20 07:00:00,50,https://ctee.com.tw/wealth/tutor/447432.html,工商時報,投資阿格力開示！0050對決0056 哪檔最適合小資存股？ - 工商時報,0.0
2021-04-21 07:00:00,50,https://money.udn.com/money/story/12972/5404390,經濟日報,這些基金神複製0050、0056 吸走小資族億元資金| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.0
2021-04-21 11:59:32,50,https://money.udn.com/money/story/12972/5404390?from=edn_breaknewstab_index,經濟日報,這些基金神複製0050、0056 吸走小資族億元資金| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.0
2021-05-02 16:30:00,50,https://ctee.com.tw/wealth/tutor/454346.html,工商時報,1年50萬現金流的3種方法0050、0056該怎麼做？ - 工商時報,0.0
2021-05-03 07:00:00,50,https://ctee.com.tw/wealth/tutor/454346.html,工商時報,1年50萬現金流的3種方法0050、0056該怎麼做？ - 工商時報,0.0
2021-05-06 04:59:08,50,https://udn.com/news/story/7240/5437807,經濟日報,"單日增300億元！ 0050規模飆1,631億元新高 - 經濟日報",0.2
2021-05-06 04:59:20,50,https://money.udn.com/money/story/5607/5437807,經濟日報,"單日增300億元！0050規模飆1,631億元新高 - 經濟日報",0.2
2021-05-06 07:00:00,50,https://money.udn.com/money/story/5607/5437807,經濟日報,"單日增300億元！0050規模飆1,631億元新高 - 經濟日報",0.2
2021-05-06 07:00:00,50,https://money.udn.com/money/story/5612/5437807,經濟日報,單日增300億元！0050規模飆1631億元新高| 市場焦點| 證券| 經濟日報 - 經濟日報,0.2
2021-05-06 07:00:00,50,https://money.udn.com/money/story/5612/5437807,經濟日報,單日增300億元！0050規模飆1631億元新高| 市場焦點| 證券 - 經濟日報,0.2
2021-05-07 03:38:34,50,https://tw.stock.yahoo.com/news/%E3%80%8C%E8%B6%8A%E5%8D%97%E7%89%88-0050-%E3%80%8D-00885-%E6%8E%9B%E7%89%8C%E5%85%A9%E5%A4%A9-%E6%BC%94%E5%87%BA%E6%88%B2%E5%8A%87%E6%80%A7%E8%A1%8C%E6%83%85-%E6%8F%AD%E9%96%8B%E8%B6%8A%E5%8D%97%E5%9F%BA%E9%87%91%E5%8B%9F%E5%88%B0%E7%88%86%E7%9A%84%E7%A7%98%E5%AF%86-033834511.html,Yahoo奇摩股市,「越南版0050」00885掛牌兩天演出戲劇性行情揭開越南基金募到爆的秘密 - Yahoo奇摩股市,0.2
2021-05-07 03:38:34,50,https://tw.stock.yahoo.com/news/%E3%80%8C%E8%B6%8A%E5%8D%97%E7%89%88-0050-%E3%80%8D-00885-%E6%8E%9B%E7%89%8C%E5%85%A9%E5%A4%A9-%E6%BC%94%E5%87%BA%E6%88%B2%E5%8A%87%E6%80%A7%E8%A1%8C%E6%83%85-%E6%8F%AD%E9%96%8B%E8%B6%8A%E5%8D%97%E5%9F%BA%E9%87%91%E5%8B%9F%E5%88%B0%E7%88%86%E7%9A%84%E7%A7%98%E5%AF%86-033834511.html,Yahoo奇摩股市,「越南版0050」00885掛牌兩天 演出戲劇性行情 揭開越南基金募到爆的秘密 - Yahoo奇摩股市,0.2
2021-05-07 07:00:00,50,https://tw.stock.yahoo.com/news/%E3%80%8C%E8%B6%8A%E5%8D%97%E7%89%88-0050-%E3%80%8D-00885-%E6%8E%9B%E7%89%8C%E5%85%A9%E5%A4%A9-%E6%BC%94%E5%87%BA%E6%88%B2%E5%8A%87%E6%80%A7%E8%A1%8C%E6%83%85-%E6%8F%AD%E9%96%8B%E8%B6%8A%E5%8D%97%E5%9F%BA%E9%87%91%E5%8B%9F%E5%88%B0%E7%88%86%E7%9A%84%E7%A7%98%E5%AF%86-033834511.html,Yahoo奇摩股市,「越南版0050」00885掛牌兩天 演出戲劇性行情 揭開越南基金募到爆的秘密 - Yahoo奇摩股市,0.2
2021-05-08 07:00:00,50,https://money.udn.com/money/story/12972/5443726,經濟日報,不是0050、0056！這些台股ETF「十倍速」吸金| 投資理財| 會員專區 - 經濟日報,0.0
2021-05-08 07:00:00,50,https://money.udn.com/money/story/12972/5443726,經濟日報,不是0050、0056！這些台股ETF「十倍速」吸金| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.0
2021-05-08 14:17:32,50,https://money.udn.com/money/story/12972/5443726,經濟日報,不是0050、0056！這些台股ETF「十倍速」吸金| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.0
2021-05-08 14:18:20,50,https://money.udn.com/money/story/12972/5443726,經濟日報,不是0050、0056！這些台股ETF「十倍速」吸金| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.0
2021-05-12 07:00:00,50,https://money.udn.com/money/story/5607/5451716?authlink,經濟日報,股民忙避險！元大台灣50反1量能破紀錄、衝台股第一 - 經濟日報,0.3
2021-05-25 07:00:00,50,https://money.udn.com/money/story/5607/5484801,經濟日報,"0050人氣衝30萬大關 規模拚2,000億元 - 經濟日報",0.0
2021-05-25 11:22:22,50,https://money.udn.com/money/story/5607/5484801,經濟日報,"0050人氣衝30萬大關 規模拚2,000億元 - 經濟日報",0.0
2021-05-26 07:35:07,50,https://tw.stock.yahoo.com/news/%E5%9F%BA%E9%87%91-4%E6%9C%88%E5%8F%B0%E8%82%A1etf%E8%A6%8F%E6%A8%A1%E6%88%90%E9%95%B7%E7%8E%8B-0050-072800439.html,Yahoo奇摩股市,《基金》4月台股ETF規模成長王「0050」 - Yahoo奇摩股市,0.0
2021-06-02 07:00:00,50,https://money.udn.com/money/story/5612/5504212,經濟日報,航運三雄拚進0050 法人估加碼萬張 - 經濟日報,0.3
2021-06-04 02:41:22,50,https://money.udn.com/money/story/5607/5508278,經濟日報,運價強漲+拚進0050 滙豐上修長榮目標價至145元 - 經濟日報,0.3
2021-06-04 07:00:00,50,https://money.udn.com/money/story/5607/5508278,經濟日報,運價強漲+拚進0050 滙豐上修長榮目標價至145元 - 經濟日報,0.3
2021-06-07 07:00:00,50,https://tw.stock.yahoo.com/news/%E9%80%99%E6%AA%94%E6%89%93%E6%95%97%E5%A4%A7%E7%9B%A4-7%E5%8D%83%E5%A4%9A%E5%85%83%E5%85%A5%E6%89%8B%E5%B0%8F%E8%B3%87%E7%89%880050-064754411.html,Yahoo奇摩股市,這檔打敗大盤！ 7千多元入手小資版0050 - Yahoo奇摩股市,0.0
2021-06-08 01:44:21,50,https://money.udn.com/money/story/5618/5516773,經濟日報,輸入指定序號 0050、0056、龍頭基金享零手續費 - 經濟日報,0.0
2021-06-08 06:47:54,50,https://tw.stock.yahoo.com/news/%E9%80%99%E6%AA%94%E6%89%93%E6%95%97%E5%A4%A7%E7%9B%A4-7%E5%8D%83%E5%A4%9A%E5%85%83%E5%85%A5%E6%89%8B%E5%B0%8F%E8%B3%87%E7%89%880050-064754411.html,Yahoo奇摩股市,這檔打敗大盤！ 7千多元入手小資版0050 - Yahoo奇摩股市,0.0
2021-06-08 07:00:00,50,https://money.udn.com/money/story/5618/5516773,經濟日報,輸入指定序號0050、0056、龍頭基金享零手續費| 基金天地| 理財 - 經濟日報,0.0
2021-06-08 07:00:00,50,https://money.udn.com/money/story/5618/5516773,經濟日報,輸入指定序號 0050、0056、龍頭基金享零手續費 - 經濟日報,0.0
2021-06-08 07:00:00,50,https://money.udn.com/money/story/5618/5516773?from=edn_referralnews_story_ch5592,經濟日報,輸入指定序號0050、0056、龍頭基金享零手續費| 基金天地| 理財| 經濟日報 - 經濟日報,0.0
2021-06-08 16:40:00,50,https://ctee.com.tw/news/fund/471923.html,工商時報,台股ETF買氣旺0050最夯 - 工商時報,0.0
2021-06-09 07:00:00,50,https://ctee.com.tw/news/fund/471923.html,工商時報,台股ETF買氣旺0050最夯 - 工商時報,0.0
2021-06-15 03:32:17,50,https://ctee.com.tw/news/fund/474750.html,工商時報,定期定額0050投資戶數首度突破10萬戶 - 工商時報,0.0
2021-06-15 06:34:31,50,https://ctee.com.tw/news/fund/474795.html,工商時報,台股ETF人氣王！0050稱冠00891大黑馬 - 工商時報,0.0
2021-06-15 07:00:00,50,https://money.udn.com/money/story/5607/5534491,經濟日報,台股拚新高！0050搶先創二紀錄、報酬率衝600% | 市場焦點| 證券| 經濟日報 - 經濟日報,0.8
2021-06-15 07:00:00,50,https://money.udn.com/money/story/5607/5534491,經濟日報,台股拚新高！0050搶先創二紀錄、報酬率衝600% | 市場焦點| 證券 - 經濟日報,0.8
2021-06-15 07:00:00,50,https://money.udn.com/money/story/5607/5534491,經濟日報,台股拚新高！0050搶先創二紀錄、報酬率衝600% - 經濟日報,0.8
2021-06-15 07:00:00,50,https://tw.stock.yahoo.com/news/%E8%88%AA%E9%81%8B%E8%82%A1%E7%99%BC%E5%A8%81-0050-%E6%96%B0%E9%A2%A8%E8%B2%8C-103713251.html,Yahoo奇摩股市,航運股發威 0050新風貌 - Yahoo奇摩股市,0.2
2021-06-15 07:00:00,50,https://ctee.com.tw/news/fund/474795.html,工商時報,台股ETF人氣王！0050稱冠00891大黑馬 - 工商時報,0.0
2021-06-15 07:00:00,50,https://ctee.com.tw/news/fund/474750.html,工商時報,定期定額0050投資戶數首度突破10萬戶 - 工商時報,0.0
2021-06-15 07:00:00,50,https://tw.stock.yahoo.com/news/%E8%88%AA%E9%81%8B%E8%82%A1%E7%99%BC%E5%A8%81-0050-%E6%96%B0%E9%A2%A8%E8%B2%8C-103713251.html,Yahoo奇摩股市,航運股發威0050新風貌 - Yahoo奇摩股市,0.2
2021-06-15 11:35:22,50,https://money.udn.com/money/story/5607/5534491,經濟日報,台股拚新高！0050搶先創二紀錄、報酬率衝600% - 經濟日報,0.8
2021-06-16 07:00:00,50,https://money.udn.com/money/story/5607/5536952,經濟日報,搶先0050！這幾檔ETF投資航運股、最高權重近20% - 經濟日報,0.0
2021-06-21 06:25:34,50,https://tw.stock.yahoo.com/news/%E5%AD%98%E8%82%A1%E6%97%8F%E6%96%B0%E9%81%B8%E6%93%87-%E9%80%996%E6%AA%94%E9%A3%9F%E5%93%81%E8%82%A1%E8%B3%BA%E8%B4%8F0050-062534644.html,Yahoo奇摩股市,存股族新選擇！這6檔食品股賺贏0050 - Yahoo奇摩股市,0.0
2021-06-21 06:25:34,50,https://tw.stock.yahoo.com/news/%E5%AD%98%E8%82%A1%E6%97%8F%E6%96%B0%E9%81%B8%E6%93%87-%E9%80%996%E6%AA%94%E9%A3%9F%E5%93%81%E8%82%A1%E8%B3%BA%E8%B4%8F0050-062534644.html,Yahoo奇摩股市,存股族新選擇！這6檔食品股賺贏0050 | 股市- Yahoo奇摩行動版 - Yahoo奇摩股市,0.0
2021-06-21 23:45:03,50,https://money.udn.com/money/story/12040/5545450,經濟日報,航運股發威、0050新風貌！理財老手預告跨過「這個關卡」，台股結構進入新時代！ - 經濟日報,0.3
2021-06-22 07:00:00,50,https://money.udn.com/money/story/12040/5545450,經濟日報,航運股發威、0050新風貌！理財老手預告跨過「這個關卡」，台股結構進入新時代！ - 經濟日報,0.3
2021-06-22 07:00:00,50,https://money.udn.com/money/story/12040/5545450,經濟日報,航運股發威、0050新風貌！理財老手預告跨過「這個關卡」，台股結構進入新時代！ | 個人理財| 理財 - 經濟日報,0.0
2021-06-22 07:00:00,50,https://money.udn.com/money/story/12972/5550536,經濟日報,基金百億狂買長榮0050、0056搶最兇| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.3
2021-06-22 07:00:00,50,https://money.udn.com/money/story/12040/5545450,經濟日報,航運股發威、0050新風貌！理財老手預告跨過「這個關卡」，台股結構進入新時代！ | 個人理財| 理財| 經濟日報 - 經濟日報,0.0
2021-06-22 11:22:59,50,https://money.udn.com/money/story/12972/5550536,經濟日報,基金百億狂買長榮0050、0056搶最兇| 投資理財| 會員專區| 經濟日報 - 經濟日報,0.3
2021-06-30 07:00:00,50,https://money.udn.com/money/story/5607/5569261,經濟日報,規模衝1924億元！0050將挑戰首檔2000億級ETF | 市場焦點| 證券| 經濟日報 - 經濟日報,0.0
2021-06-30 07:00:00,50,https://money.udn.com/money/story/5607/5569261,經濟日報,"規模衝1,924億元！0050將挑戰首檔2,000億級ETF | 市場焦點| 證券 - 經濟日報",0.0
2021-06-30 07:00:00,50,https://money.udn.com/money/story/5607/5569261,經濟日報,"規模衝1,924億元！0050將挑戰首檔2,000億級ETF - 經濟日報",0.0
2021-06-30 12:28:11,50,https://money.udn.com/money/story/5607/5569261?from=edn_catenewest_story,經濟日報,"規模衝1,924億元！0050將挑戰首檔2,000億級ETF - 經濟日報",0.0
